order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00518,518,69,CUST_0069,7/25/2023,2023-12-22T09:21:00.000Z,PROD_116,51,7,5,142.29,296.52,185.28,439.73,24.32,28.88,0.00,delivered,pending,credit_card,8160 Pine Rd,,TRK458359
ORD_00519,519,48,CUST_0048,6/10/2023,2023-05-12T06:24:00.000Z,PROD_192,2,7,2,84.45,338.08,990.16,672.81,5.71,24.11,0.00,,delivered,cash,5803 Oak Ave,,TRK653736
ORD_00520,520,274,CUST_0274,5/2/2023,2023-12-17T17:32:00.000Z,PROD_087,158,8,1,69.23,19.36,85.25,286.60,18.72,20.73,28.54,CANCELLED,SHIPPED,paypal,6691 Main St,,TRK358268
ORD_00521,521,91,CUST_0091,7/20/2023,,PROD_004,144,8,2,434.96,238.18,1002.50,224.71,8.91,5.59,0.00,,SHIPPED,credit_card,586 Pine Rd,Special delivery instructions,TRK708703
ORD_00522,522,312,CUST_0312,2023-09-27,2023-02-17T03:19:00.000Z,PROD_118,41,2,4,123.77,242.20,527.80,355.87,24.92,37.83,2.02,CANCELLED,pending,cash,3414 Main St,,TRK537404
ORD_00523,523,391,CUST_0391,2023-05-05,2023-09-25T21:48:00.000Z,PROD_147,164,5,1,243.40,51.34,437.23,456.13,5.12,24.55,0.00,delivered,delivered,paypal,4747 Oak Ave,,
ORD_00524,524,388,CUST_0388,10/4/2023,,PROD_104,72,6,4,125.82,390.00,891.84,375.71,16.75,35.42,8.73,returned,,cash,3985 Pine Rd,,
ORD_00525,525,386,CUST_0386,2023-12-07,2023-08-20T20:15:00.000Z,PROD_130,189,1,3,368.79,58.70,714.14,612.71,0.00,40.02,0.00,SHIPPED,returned,bank_transfer,1021 Pine Rd,,
ORD_00526,526,419,CUST_0419,5/20/2023,2023-03-17T22:05:00.000Z,PROD_054,133,6,2,493.79,412.23,850.64,621.03,0.00,4.55,0.00,,returned,paypal,1845 Main St,,
ORD_00527,527,85,CUST_0085,11/21/2023,2023-12-04T08:44:00.000Z,PROD_080,90,9,3,52.26,223.54,765.12,78.33,0.00,4.95,0.00,SHIPPED,SHIPPED,cash,9401 Main St,,
ORD_00528,528,22,CUST_0022,,2023-04-10T20:01:00.000Z,PROD_054,81,10,3,189.89,119.67,309.74,536.13,0.00,51.88,14.07,processing,,cash,8893 Main St,,TRK929057
ORD_00529,529,369,CUST_0369,11/22/2023,,PROD_077,165,4,4,174.14,390.64,555.77,596.08,20.34,20.66,17.74,pending,processing,bank_transfer,6290 Main St,,
ORD_00530,530,45,CUST_0045,2023-10-04,,PROD_008,43,2,2,188.61,267.24,81.19,185.59,8.27,33.12,0.80,returned,returned,bank_transfer,430 Main St,,
ORD_00531,531,121,CUST_0121,2023-10-27,,PROD_143,21,9,5,206.65,359.42,712.54,152.52,0.00,27.39,0.00,SHIPPED,delivered,paypal,8930 Main St,Special delivery instructions,
ORD_00532,532,419,CUST_0419,3/12/2023,,PROD_085,62,7,3,215.67,357.64,618.74,737.92,14.42,37.88,44.32,delivered,pending,credit_card,6829 Pine Rd,Special delivery instructions,
ORD_00533,533,97,CUST_0097,2023-01-23,2023-12-06T01:33:00.000Z,PROD_172,190,6,3,16.94,248.06,860.17,239.68,21.02,31.68,34.28,pending,processing,credit_card,3996 Pine Rd,,
ORD_00534,534,391,CUST_0391,11/22/2023,2023-10-12T21:14:00.000Z,PROD_043,44,3,1,305.77,251.56,1017.81,771.49,17.80,30.41,0.00,SHIPPED,CANCELLED,bank_transfer,9146 Oak Ave,,TRK877800
ORD_00535,535,282,CUST_0282,2023-01-03,,PROD_068,31,9,4,395.02,245.72,203.33,612.54,19.10,30.39,0.00,pending,CANCELLED,bank_transfer,5232 Main St,,
ORD_00536,536,408,CUST_0408,10/14/2023,,PROD_179,186,1,3,268.11,78.66,519.33,683.42,0.00,14.01,0.00,,returned,cash,1976 Main St,Special delivery instructions,
ORD_00537,537,169,CUST_0169,4/9/2023,2023-04-06T03:23:00.000Z,PROD_108,145,9,4,473.52,91.94,205.89,549.75,0.00,38.79,29.12,processing,delivered,bank_transfer,691 Pine Rd,,
ORD_00538,538,110,CUST_0110,2023-06-24,,PROD_070,8,8,3,486.11,322.05,580.39,241.27,0.00,23.99,0.00,,SHIPPED,bank_transfer,3367 Pine Rd,,TRK884484
ORD_00539,539,90,CUST_0090,2023-09-07,2023-06-11T23:09:00.000Z,PROD_030,27,8,3,182.94,155.82,512.56,628.85,17.81,34.84,36.56,delivered,SHIPPED,debit_card,2024 Main St,,
ORD_00540,540,256,CUST_0256,6/21/2023,2023-04-24T18:57:00.000Z,PROD_112,162,2,4,380.63,216.58,51.07,669.20,13.76,45.58,0.00,SHIPPED,SHIPPED,bank_transfer,7089 Main St,,TRK556193
ORD_00541,541,158,CUST_0158,2023-09-25,2023-04-28T18:28:00.000Z,PROD_103,196,2,1,209.53,287.09,827.48,70.86,0.00,16.08,0.00,CANCELLED,pending,debit_card,3256 Oak Ave,,TRK422725
ORD_00542,542,147,CUST_0147,2/27/2023,2023-12-11T16:21:00.000Z,PROD_030,117,7,4,450.08,407.01,785.74,288.44,23.39,32.65,0.00,processing,,credit_card,1992 Oak Ave,,
ORD_00543,543,110,CUST_0110,9/18/2023,2023-05-24T18:02:00.000Z,PROD_017,63,5,2,197.35,181.75,857.72,436.45,12.97,10.70,0.00,processing,SHIPPED,credit_card,61 Main St,,
ORD_00544,544,60,CUST_0060,2023-02-14,2023-12-03T18:28:00.000Z,PROD_169,4,4,2,147.59,266.27,523.36,302.80,17.87,26.13,1.04,pending,CANCELLED,debit_card,363 Pine Rd,,TRK116144
ORD_00545,545,174,CUST_0174,,2023-06-27T02:29:00.000Z,PROD_032,17,9,1,427.12,312.71,325.67,594.38,0.00,14.15,42.72,SHIPPED,pending,bank_transfer,8318 Pine Rd,Special delivery instructions,
ORD_00546,546,199,CUST_0199,3/23/2023,,PROD_079,198,1,5,151.12,361.82,576.94,645.45,0.00,19.17,17.15,pending,returned,bank_transfer,1139 Pine Rd,,
ORD_00547,547,296,CUST_0296,2023-12-03,2023-08-03T07:17:00.000Z,PROD_121,195,3,5,131.12,208.36,730.35,242.41,23.67,33.85,0.00,pending,,credit_card,117 Oak Ave,,
ORD_00548,548,360,CUST_0360,2023-07-25,2023-12-17T10:52:00.000Z,PROD_023,56,10,3,203.33,202.50,863.26,634.27,15.92,51.81,27.65,pending,processing,debit_card,6681 Oak Ave,,TRK265809
ORD_00549,549,112,CUST_0112,,2023-03-09T13:17:00.000Z,PROD_149,134,4,1,258.34,274.08,340.97,83.11,0.00,37.15,27.36,,pending,credit_card,8465 Pine Rd,,
ORD_00550,550,21,CUST_0021,,,PROD_080,156,5,4,214.94,360.49,742.85,186.61,8.95,3.20,0.00,SHIPPED,pending,cash,8676 Pine Rd,,
ORD_00551,551,251,CUST_0251,3/19/2023,2023-01-02T23:58:00.000Z,PROD_029,80,5,5,431.43,404.05,467.11,532.13,16.18,11.42,0.00,pending,,bank_transfer,6918 Pine Rd,,TRK161995
ORD_00552,552,128,CUST_0128,10/17/2023,,PROD_037,93,6,5,195.44,158.53,215.38,125.36,24.43,11.66,37.00,pending,delivered,bank_transfer,4520 Main St,,TRK898291
ORD_00553,553,309,CUST_0309,9/27/2023,2023-04-28T07:25:00.000Z,PROD_006,76,9,2,74.40,40.49,1047.44,625.51,6.36,44.55,0.00,,SHIPPED,credit_card,3632 Main St,,TRK710831
ORD_00554,554,42,CUST_0042,9/10/2023,2023-03-20T18:49:00.000Z,PROD_006,35,10,5,455.05,137.51,691.91,194.04,0.00,28.94,0.00,SHIPPED,delivered,debit_card,4915 Main St,,TRK251144
ORD_00555,555,268,CUST_0268,11/18/2023,2023-10-16T01:41:00.000Z,PROD_051,160,8,4,126.64,76.47,515.13,720.61,13.36,6.02,48.60,SHIPPED,returned,paypal,6267 Main St,,
ORD_00556,556,142,CUST_0142,9/11/2023,2023-08-08T19:55:00.000Z,PROD_154,75,1,1,120.72,197.35,446.66,712.08,7.87,12.63,0.00,CANCELLED,SHIPPED,credit_card,5658 Pine Rd,,TRK481025
ORD_00557,557,107,CUST_0107,5/14/2023,2023-10-28T02:26:00.000Z,PROD_105,7,7,5,207.76,173.05,612.41,478.36,17.26,31.81,0.00,SHIPPED,returned,bank_transfer,783 Pine Rd,Special delivery instructions,TRK809854
ORD_00558,558,138,CUST_0138,12/16/2023,2023-07-10T19:12:00.000Z,PROD_042,43,6,5,49.38,326.53,832.93,766.76,14.43,22.48,0.00,,delivered,debit_card,3252 Main St,,TRK868761
ORD_00559,559,425,CUST_0425,2023-08-22,2023-10-22T06:54:00.000Z,PROD_079,118,10,3,358.49,279.75,729.40,65.26,0.00,15.36,0.00,,SHIPPED,bank_transfer,445 Main St,Special delivery instructions,TRK148811
ORD_00560,560,139,CUST_0139,2023-03-24,2023-09-14T01:28:00.000Z,PROD_115,146,9,3,507.16,360.00,429.32,803.05,11.01,16.65,22.49,SHIPPED,returned,bank_transfer,2739 Oak Ave,,
ORD_00561,561,268,CUST_0268,1/28/2023,2023-08-26T03:51:00.000Z,PROD_095,81,1,3,104.82,180.37,151.21,832.21,13.35,31.96,0.00,processing,returned,credit_card,2215 Pine Rd,Special delivery instructions,TRK547075
ORD_00562,562,92,CUST_0092,2023-06-17,,PROD_123,100,9,3,358.03,307.93,690.71,74.90,0.00,5.07,0.00,pending,CANCELLED,bank_transfer,6083 Pine Rd,,TRK222958
ORD_00563,563,347,CUST_0347,2023-02-21,,PROD_164,107,3,5,281.04,350.18,53.40,544.57,14.23,25.84,9.60,delivered,CANCELLED,bank_transfer,7526 Oak Ave,Special delivery instructions,TRK692191
ORD_00564,564,468,CUST_0468,9/3/2023,2023-11-18T15:49:00.000Z,PROD_049,19,5,5,451.59,175.40,616.74,567.76,9.20,29.14,0.00,processing,processing,credit_card,3070 Main St,,TRK993229
ORD_00565,565,263,CUST_0263,11/25/2023,,PROD_063,144,5,2,165.88,198.98,1042.06,467.42,11.28,22.81,0.00,processing,SHIPPED,debit_card,9007 Main St,,TRK118221
ORD_00566,566,372,CUST_0372,2023-05-06,,PROD_156,67,9,5,339.25,237.89,113.97,731.85,17.74,42.19,0.00,pending,delivered,debit_card,8728 Main St,,TRK844677
ORD_00567,567,350,CUST_0350,11/14/2023,2023-06-03T00:42:00.000Z,PROD_064,196,6,1,301.27,279.10,223.83,195.34,24.16,32.22,0.00,SHIPPED,,credit_card,5661 Oak Ave,,TRK924504
ORD_00568,568,443,CUST_0443,2023-08-10,2023-09-17T14:39:00.000Z,PROD_094,97,4,2,162.12,202.81,551.89,255.60,14.02,11.56,36.01,SHIPPED,SHIPPED,paypal,7506 Main St,,
ORD_00569,569,162,CUST_0162,2023-06-05,,PROD_017,108,7,3,256.29,154.69,668.56,624.48,12.34,50.89,0.00,processing,delivered,paypal,7287 Pine Rd,,TRK362674
ORD_00570,570,306,CUST_0306,2023-08-25,2023-08-31T23:07:00.000Z,PROD_146,65,10,2,94.13,298.64,70.95,346.27,12.78,40.14,0.00,CANCELLED,pending,bank_transfer,6998 Oak Ave,,
ORD_00571,571,469,CUST_0469,9/8/2023,2023-10-24T21:08:00.000Z,PROD_090,168,7,4,377.58,330.79,966.05,100.09,0.00,16.46,0.00,returned,processing,bank_transfer,5318 Oak Ave,,TRK143465
ORD_00572,572,266,CUST_0266,2023-05-19,2023-11-19T09:31:00.000Z,PROD_057,147,5,3,441.25,188.44,271.16,381.18,12.87,31.05,0.00,returned,,paypal,6618 Oak Ave,,TRK852563
ORD_00573,573,318,CUST_0318,2023-08-16,2023-11-16T20:33:00.000Z,PROD_075,6,5,3,280.30,156.32,707.31,99.03,9.36,15.94,47.29,,,debit_card,9372 Main St,,
ORD_00574,574,304,CUST_0304,,2023-10-07T15:03:00.000Z,PROD_156,43,10,2,147.68,137.03,486.90,325.62,22.72,50.47,0.00,processing,pending,bank_transfer,2808 Pine Rd,,
ORD_00575,575,100,CUST_0100,2023-10-20,2023-09-27T10:54:00.000Z,PROD_058,113,10,3,175.17,164.81,237.31,675.82,24.44,15.85,0.00,processing,delivered,credit_card,7035 Oak Ave,,TRK407316
ORD_00576,576,343,CUST_0343,8/24/2023,2023-10-05T18:57:00.000Z,PROD_176,136,7,5,304.53,86.33,244.54,324.39,0.00,45.67,2.63,CANCELLED,returned,paypal,8192 Pine Rd,,
ORD_00577,577,180,CUST_0180,12/12/2023,2023-03-01T03:00:00.000Z,PROD_084,79,8,1,171.23,312.96,113.93,685.90,18.67,30.06,0.00,SHIPPED,CANCELLED,credit_card,7445 Oak Ave,,TRK325390
ORD_00578,578,284,CUST_0284,11/16/2023,2023-11-04T06:48:00.000Z,PROD_170,125,7,5,71.92,145.23,337.48,197.42,22.59,7.42,0.00,delivered,delivered,credit_card,5471 Pine Rd,,TRK213315
ORD_00579,579,474,CUST_0474,2023-08-16,2023-07-21T07:13:00.000Z,PROD_065,187,6,1,63.98,276.20,734.23,155.56,0.00,2.18,10.66,delivered,returned,cash,7561 Main St,,
ORD_00580,580,257,CUST_0257,8/17/2023,2023-11-25T18:18:00.000Z,PROD_081,156,5,3,450.64,89.25,901.41,145.38,0.00,11.14,0.00,SHIPPED,,bank_transfer,6335 Oak Ave,,TRK287328
ORD_00581,581,440,CUST_0440,7/17/2023,2023-07-21T23:05:00.000Z,PROD_051,22,6,4,79.09,79.71,623.85,77.49,0.00,32.09,0.00,CANCELLED,CANCELLED,bank_transfer,680 Main St,,TRK473450
ORD_00582,582,227,CUST_0227,9/3/2023,2023-03-24T02:08:00.000Z,PROD_016,182,9,1,296.32,325.93,555.35,72.20,10.30,36.78,0.00,pending,delivered,paypal,2942 Oak Ave,Special delivery instructions,
ORD_00583,583,31,CUST_0031,2023-02-13,2023-08-08T03:58:00.000Z,PROD_031,77,9,5,449.95,326.77,746.31,490.61,0.00,27.57,0.00,CANCELLED,processing,bank_transfer,1752 Oak Ave,,TRK350220
ORD_00584,584,187,CUST_0187,2023-10-26,,PROD_195,124,7,3,276.25,79.23,446.07,490.04,22.48,2.69,36.04,pending,CANCELLED,paypal,1943 Main St,,
ORD_00585,585,295,CUST_0295,,2023-01-23T08:42:00.000Z,PROD_196,51,6,4,426.77,284.28,65.64,323.19,20.67,31.58,0.00,processing,CANCELLED,credit_card,7462 Main St,,
ORD_00586,586,227,CUST_0227,2023-03-18,2023-11-25T14:27:00.000Z,PROD_056,119,7,5,450.11,194.31,141.25,164.78,0.00,18.41,4.34,SHIPPED,pending,paypal,1757 Main St,,TRK931857
ORD_00587,587,427,CUST_0427,10/7/2023,2023-04-17T20:31:00.000Z,PROD_078,57,4,2,198.78,414.14,976.31,395.80,0.00,19.00,0.00,delivered,pending,debit_card,564 Oak Ave,,
ORD_00588,588,239,CUST_0239,3/7/2023,,PROD_177,67,9,2,72.85,20.59,172.14,358.26,13.65,51.16,0.00,returned,processing,credit_card,9040 Oak Ave,,
ORD_00589,589,132,CUST_0132,,2023-11-14T03:16:00.000Z,PROD_055,85,9,2,158.55,132.18,227.16,544.68,5.84,42.57,0.00,SHIPPED,CANCELLED,debit_card,5165 Pine Rd,,
ORD_00590,590,500,CUST_0500,2023-10-02,2023-05-09T13:45:00.000Z,PROD_098,75,8,5,466.23,380.85,407.55,430.23,20.48,49.72,0.00,CANCELLED,delivered,bank_transfer,6034 Oak Ave,,TRK240084
ORD_00591,591,151,CUST_0151,,2023-03-21T22:37:00.000Z,PROD_151,189,6,5,300.92,344.95,955.65,629.99,0.00,33.59,0.00,delivered,delivered,credit_card,8549 Pine Rd,,TRK311158
ORD_00592,592,153,CUST_0153,3/26/2023,2023-11-25T00:55:00.000Z,PROD_047,140,9,1,124.17,346.13,956.72,540.30,12.00,36.63,0.00,SHIPPED,SHIPPED,paypal,824 Pine Rd,,TRK464038
ORD_00593,593,236,CUST_0236,12/12/2023,2023-01-22T11:05:00.000Z,PROD_087,141,4,5,401.59,114.73,850.86,570.48,0.00,10.11,18.18,SHIPPED,processing,bank_transfer,6664 Main St,,
ORD_00594,594,138,CUST_0138,,2023-05-10T08:42:00.000Z,PROD_105,108,2,5,405.26,189.54,479.42,447.25,0.00,45.17,0.00,SHIPPED,processing,credit_card,4842 Pine Rd,Special delivery instructions,TRK292116
ORD_00595,595,469,CUST_0469,12/10/2023,2023-05-01T05:58:00.000Z,PROD_065,121,10,3,243.84,163.44,865.17,297.79,0.00,7.72,0.00,SHIPPED,processing,paypal,6260 Main St,,
ORD_00596,596,324,CUST_0324,,2023-09-05T20:27:00.000Z,PROD_085,108,3,4,332.51,214.33,119.11,584.91,10.38,6.86,0.00,pending,delivered,paypal,6965 Pine Rd,,
ORD_00597,597,39,CUST_0039,2023-09-24,2023-05-04T03:39:00.000Z,PROD_190,178,8,2,403.12,103.00,870.10,547.95,0.00,26.08,0.00,delivered,pending,debit_card,3656 Oak Ave,,TRK208467
ORD_00598,598,403,CUST_0403,,,PROD_199,82,10,2,278.70,390.37,408.69,204.29,0.00,25.37,0.00,CANCELLED,,debit_card,6053 Oak Ave,Special delivery instructions,
ORD_00599,599,318,CUST_0318,1/15/2023,,PROD_166,27,4,5,335.18,331.61,682.70,236.16,18.01,11.36,0.00,processing,pending,cash,3139 Main St,,TRK600419
ORD_00600,600,192,CUST_0192,5/1/2023,2023-07-15T08:32:00.000Z,PROD_179,96,2,1,132.89,375.85,257.18,517.58,0.00,45.34,40.06,returned,,bank_transfer,1333 Main St,,TRK297865
ORD_00601,601,9,CUST_0009,1/11/2023,2023-03-01T08:38:00.000Z,PROD_154,146,1,4,235.93,95.23,496.48,314.53,23.49,16.05,45.31,pending,,paypal,6675 Pine Rd,,TRK289678
ORD_00602,602,21,CUST_0021,3/17/2023,2023-11-19T02:28:00.000Z,PROD_197,99,4,2,146.75,353.49,655.05,165.64,0.00,17.42,8.72,pending,pending,credit_card,554 Main St,,
ORD_00603,603,490,CUST_0490,1/20/2023,2023-06-23T11:54:00.000Z,PROD_037,177,2,5,238.98,298.16,945.35,569.12,0.00,26.50,0.00,returned,returned,debit_card,6273 Oak Ave,,
ORD_00604,604,239,CUST_0239,,2023-08-24T07:18:00.000Z,PROD_058,176,8,2,88.99,194.27,512.72,200.59,21.33,19.74,26.71,processing,returned,bank_transfer,9417 Oak Ave,,TRK843154
ORD_00605,605,341,CUST_0341,11/1/2023,2023-06-02T04:06:00.000Z,PROD_067,71,2,3,221.16,64.72,913.45,274.14,0.00,9.37,0.00,,pending,paypal,5952 Pine Rd,,TRK921853
ORD_00606,606,152,CUST_0152,8/13/2023,2023-07-26T18:16:00.000Z,PROD_116,137,8,4,48.57,33.60,796.59,795.02,21.10,36.71,0.00,processing,pending,paypal,737 Oak Ave,,TRK104146
ORD_00607,607,92,CUST_0092,12/17/2023,2023-12-02T23:13:00.000Z,PROD_078,155,3,5,337.24,200.06,938.92,654.81,6.44,24.45,0.00,returned,processing,credit_card,6826 Oak Ave,,
ORD_00608,608,27,CUST_0027,2023-06-30,2023-07-05T19:37:00.000Z,PROD_078,36,10,2,288.25,326.70,785.05,349.06,22.47,14.08,0.00,pending,processing,debit_card,6656 Main St,Special delivery instructions,
ORD_00609,609,101,CUST_0101,9/9/2023,2023-06-25T22:14:00.000Z,PROD_094,11,8,2,251.77,149.12,680.54,630.59,19.79,18.49,0.00,SHIPPED,delivered,cash,8215 Main St,,TRK939545
ORD_00610,610,493,CUST_0493,6/21/2023,2023-01-02T20:43:00.000Z,PROD_099,65,9,3,446.67,32.69,903.00,713.75,0.00,17.92,0.00,returned,SHIPPED,cash,913 Pine Rd,Special delivery instructions,
ORD_00611,611,280,CUST_0280,2023-06-15,2023-01-09T18:59:00.000Z,PROD_050,108,8,5,350.60,114.40,77.09,95.50,0.00,26.57,0.00,processing,SHIPPED,credit_card,4302 Main St,Special delivery instructions,
ORD_00612,612,61,CUST_0061,2023-03-11,,PROD_083,12,2,2,37.39,15.89,997.69,45.94,0.00,11.01,41.93,pending,returned,bank_transfer,7979 Pine Rd,,TRK984430
ORD_00613,613,143,CUST_0143,2023-04-24,2023-03-12T16:42:00.000Z,PROD_179,195,9,5,225.43,117.48,478.85,591.82,21.23,21.91,0.00,delivered,pending,debit_card,2953 Pine Rd,Special delivery instructions,
ORD_00614,614,383,CUST_0383,8/23/2023,,PROD_052,172,6,5,403.77,324.86,995.23,825.16,5.14,21.71,0.00,CANCELLED,delivered,paypal,5880 Oak Ave,,
ORD_00615,615,218,CUST_0218,2023-09-13,2023-01-22T19:40:00.000Z,PROD_108,75,6,3,163.86,69.14,218.60,839.86,0.00,42.92,7.08,processing,returned,credit_card,1445 Oak Ave,,TRK118257
ORD_00616,616,491,CUST_0491,2023-06-05,2023-07-16T05:29:00.000Z,PROD_004,80,2,1,333.70,58.02,653.96,743.32,19.03,4.70,43.21,pending,delivered,credit_card,2511 Oak Ave,,TRK972116
ORD_00617,617,474,CUST_0474,2023-11-01,2023-06-25T18:54:00.000Z,PROD_014,128,10,5,125.10,54.19,363.53,444.75,20.44,36.24,43.97,delivered,pending,debit_card,4880 Pine Rd,Special delivery instructions,TRK388510
ORD_00618,618,496,CUST_0496,4/15/2023,2023-10-21T22:10:00.000Z,PROD_048,95,8,1,11.23,33.78,540.74,56.94,16.81,6.05,0.00,CANCELLED,pending,debit_card,5523 Main St,,TRK337843
ORD_00619,619,266,CUST_0266,2023-07-24,2023-06-12T10:32:00.000Z,PROD_145,82,5,5,431.30,330.60,136.34,566.52,24.81,50.04,0.00,delivered,delivered,paypal,8959 Main St,,
ORD_00620,620,354,CUST_0354,8/17/2023,2023-03-05T04:24:00.000Z,PROD_089,192,6,5,415.70,297.30,972.94,180.07,19.24,48.86,37.66,CANCELLED,processing,credit_card,8865 Main St,,
ORD_00621,621,338,CUST_0338,2023-09-12,,PROD_076,84,3,4,346.16,157.01,346.62,45.43,10.41,16.18,22.24,delivered,processing,cash,3406 Pine Rd,,TRK814663
ORD_00622,622,460,CUST_0460,2023-01-07,2023-06-25T03:46:00.000Z,PROD_073,16,5,3,156.29,182.83,115.90,721.99,9.05,20.63,0.00,delivered,processing,bank_transfer,2427 Oak Ave,,
ORD_00623,623,339,CUST_0339,8/10/2023,2023-05-24T03:17:00.000Z,PROD_170,72,8,5,439.34,199.30,536.30,498.31,10.84,34.79,0.00,returned,SHIPPED,paypal,5431 Oak Ave,,TRK844338
ORD_00624,624,188,CUST_0188,2023-07-17,2023-05-11T14:57:00.000Z,PROD_173,26,5,5,397.59,37.48,823.63,512.72,9.54,12.15,0.00,SHIPPED,returned,paypal,6118 Main St,,
ORD_00625,625,337,CUST_0337,2023-01-12,,PROD_081,29,9,4,150.31,72.40,118.97,640.34,24.61,26.65,0.00,,processing,paypal,2274 Oak Ave,,TRK910061
ORD_00626,626,228,CUST_0228,12/21/2023,,PROD_150,200,8,2,74.92,262.15,304.59,624.91,10.28,51.57,0.00,returned,processing,paypal,1182 Oak Ave,,TRK247719
ORD_00627,627,95,CUST_0095,2023-12-09,2023-09-11T14:40:00.000Z,PROD_139,79,1,3,415.23,372.06,780.51,629.09,23.22,17.99,0.00,CANCELLED,delivered,paypal,3324 Pine Rd,Special delivery instructions,TRK895114
ORD_00628,628,212,CUST_0212,11/3/2023,2023-01-16T02:36:00.000Z,PROD_120,110,9,2,405.68,80.96,663.69,802.64,19.72,5.51,0.00,SHIPPED,pending,paypal,546 Oak Ave,,
ORD_00629,629,497,CUST_0497,12/12/2023,2023-02-11T15:16:00.000Z,PROD_073,156,10,5,420.96,51.03,306.58,366.73,0.00,30.84,14.45,CANCELLED,pending,paypal,2485 Oak Ave,Special delivery instructions,TRK273507
ORD_00630,630,332,CUST_0332,10/22/2023,2023-09-08T21:23:00.000Z,PROD_108,130,6,4,110.88,311.99,421.57,458.49,7.61,16.43,0.00,delivered,CANCELLED,debit_card,7929 Pine Rd,Special delivery instructions,TRK433448
ORD_00631,631,231,CUST_0231,8/13/2023,2023-02-14T18:24:00.000Z,PROD_093,86,1,2,254.13,15.11,665.06,229.18,8.62,20.28,0.00,CANCELLED,,debit_card,7884 Oak Ave,,TRK529538
ORD_00632,632,265,CUST_0265,6/19/2023,2023-02-26T19:50:00.000Z,PROD_193,196,5,2,266.32,322.70,588.50,138.42,21.15,8.23,0.00,processing,processing,debit_card,8627 Main St,,
ORD_00633,633,9,CUST_0009,2023-01-16,2023-10-04T15:37:00.000Z,PROD_176,194,8,4,405.77,219.67,535.35,214.50,21.96,23.94,0.00,SHIPPED,delivered,credit_card,7754 Oak Ave,Special delivery instructions,TRK360777
ORD_00634,634,479,CUST_0479,11/5/2023,2023-06-15T13:37:00.000Z,PROD_031,106,9,5,202.18,191.28,61.60,105.67,24.49,47.39,0.00,delivered,pending,cash,1338 Oak Ave,,
ORD_00635,635,419,CUST_0419,1/12/2023,2023-10-15T17:09:00.000Z,PROD_006,33,7,2,270.70,223.78,397.20,827.82,6.22,48.97,0.00,returned,processing,cash,902 Main St,Special delivery instructions,
ORD_00636,636,164,CUST_0164,6/12/2023,2023-05-15T04:36:00.000Z,PROD_095,32,4,1,131.50,294.97,319.11,455.33,0.00,18.13,29.62,CANCELLED,returned,bank_transfer,1321 Main St,,
ORD_00637,637,54,CUST_0054,2/17/2023,2023-05-12T17:28:00.000Z,PROD_003,25,5,2,215.33,106.05,940.19,129.51,10.50,49.38,0.00,processing,delivered,paypal,6776 Main St,,
ORD_00638,638,132,CUST_0132,2023-03-23,2023-11-14T06:03:00.000Z,PROD_153,182,3,5,480.69,128.65,327.70,717.45,7.07,10.54,0.00,SHIPPED,CANCELLED,credit_card,717 Oak Ave,,
ORD_00639,639,115,CUST_0115,3/11/2023,2023-06-14T23:17:00.000Z,PROD_084,56,3,1,94.35,167.44,883.54,769.26,16.95,25.63,0.00,,processing,paypal,4718 Pine Rd,,
ORD_00640,640,147,CUST_0147,7/3/2023,,PROD_178,148,10,4,178.45,260.14,719.49,293.04,14.86,33.15,0.00,CANCELLED,delivered,paypal,8405 Pine Rd,,TRK839748
ORD_00641,641,253,CUST_0253,7/25/2023,2023-07-17T12:33:00.000Z,PROD_132,8,1,2,75.33,158.04,744.89,207.49,24.10,9.55,17.21,CANCELLED,processing,paypal,242 Main St,,TRK847779
ORD_00642,642,240,CUST_0240,5/18/2023,2023-06-08T15:15:00.000Z,PROD_160,64,5,1,69.25,338.69,351.87,130.86,0.00,39.11,0.00,pending,pending,bank_transfer,3032 Main St,,
ORD_00643,643,405,CUST_0405,7/24/2023,2023-12-13T00:42:00.000Z,PROD_092,73,7,3,437.91,276.21,268.12,294.16,20.48,28.36,21.44,delivered,,credit_card,1414 Pine Rd,,
ORD_00644,644,279,CUST_0279,1/17/2023,2023-02-05T00:16:00.000Z,PROD_033,194,3,4,332.32,262.61,526.54,782.01,15.87,10.99,27.72,processing,returned,credit_card,2078 Main St,,TRK639324
ORD_00645,645,404,CUST_0404,12/11/2023,,PROD_103,185,7,2,232.20,87.65,933.15,756.67,0.00,9.02,0.00,delivered,pending,credit_card,9744 Pine Rd,,TRK806292
ORD_00646,646,36,CUST_0036,2023-07-22,,PROD_167,145,6,4,342.39,377.87,179.23,618.02,0.00,41.06,0.00,processing,pending,credit_card,3847 Oak Ave,,TRK225856
ORD_00647,647,424,CUST_0424,10/19/2023,2023-03-24T13:33:00.000Z,PROD_112,20,5,5,243.14,361.11,944.27,400.65,18.67,30.81,0.00,returned,delivered,debit_card,3652 Oak Ave,,TRK665139
ORD_00648,648,401,CUST_0401,2023-04-04,2023-08-02T20:28:00.000Z,PROD_059,101,6,4,326.41,274.70,996.42,606.99,5.46,8.11,20.23,delivered,,paypal,8767 Pine Rd,,TRK519290
